date	time	Temperature	Relative_humidity	PPFD
2013/8/9	1	12.2	94.1	0.00 
2013/8/9	2	11.9	95	0.00 
2013/8/9	3	11.4	95.4	0.00 
2013/8/9	4	11.2	96.4	7.12 
2013/8/9	5	11.7	96.9	109.62 
2013/8/9	6	12.4	95.4	367.01 
2013/8/9	7	14.1	91	697.71 
2013/8/9	8	15.7	84.2	1013.93 
2013/8/9	9	17.4	71.2	1240.98 
2013/8/9	10	18.4	64.9	1563.86 
2013/8/9	11	19.3	60.1	1659.47 
2013/8/9	12	19.7	58.7	1471.71 
2013/8/9	13	20.1	56.6	1315.67 
2013/8/9	14	20.6	54.9	1151.81 
2013/8/9	15	20.6	54.7	849.84 
2013/8/9	16	21	54	1040.13 
2013/8/9	17	20.1	56.3	384.01 
2013/8/9	18	18.9	64.7	107.32 
2013/8/9	19	18	70.3	32.63 
2013/8/9	20	17.3	77.1	2.07 
2013/8/9	21	16.4	81	0.00 
2013/8/9	22	14.8	87.5	0.00 
2013/8/9	23	14.1	92.4	0.00 
2013/8/10	0	13.8	94.7	0.00 
2013/8/10	1	13	95.9	0.00 
2013/8/10	2	12.6	97.2	0.00 
2013/8/10	3	12.6	98.2	0.00 
2013/8/10	4	12.9	98.6	2.07 
2013/8/10	5	13.3	98.5	98.13 
2013/8/10	6	14.6	97.9	220.16 
2013/8/10	7	14.9	95.2	78.60 
2013/8/10	8	15.2	95.6	356.67 
2013/8/10	9	16	92.9	537.53 
2013/8/10	10	16.4	92.6	741.37 
2013/8/10	11	18.4	83.6	826.40 
2013/8/10	12	19.7	70.9	886.15 
2013/8/10	13	17.1	86.3	449.05 
2013/8/10	14	16.6	92.5	338.28 
2013/8/10	15	15.8	90.9	367.70 
2013/8/10	16	17	90.2	389.99 
2013/8/10	17	17.5	85.5	432.73 
2013/8/10	18	17.8	79.6	370.92 
2013/8/10	19	17	79.1	147.77 
2013/8/10	20	15.8	85.3	7.58 
2013/8/10	21	15	90.2	0.00 
2013/8/10	22	14.4	94.6	0.00 
2013/8/10	23	14.3	96	0.00 
2013/8/11	0	13.9	96.4	0.00 
2013/8/11	1	14	96.4	0.00 
2013/8/11	2	13.8	95.2	0.00 
2013/8/11	3	13.5	94.1	0.00 
2013/8/11	4	13.1	91.2	0.92 
2013/8/11	5	12.6	91	92.61 
2013/8/11	6	13	88.2	238.31 
2013/8/11	7	13.5	84.1	326.79 
2013/8/11	8	14	80.8	329.55 
2013/8/11	9	14.6	78.8	621.18 
2013/8/11	10	15.5	72.5	621.87 
2013/8/11	11	16.7	65.4	1214.78 
2013/8/11	12	16.7	64	950.96 
2013/8/11	13	16.6	67.1	849.61 
2013/8/11	14	17	65.5	1122.40 
2013/8/11	15	18.4	56.7	1494.92 
2013/8/11	16	18.2	53.9	918.78 
2013/8/11	17	17.8	57.3	560.28 
2013/8/11	18	16.6	65.1	225.21 
2013/8/11	19	14.5	85.3	155.35 
2013/8/11	20	13.3	91.5	14.25 
2013/8/11	21	12.9	94.3	0.00 
2013/8/11	22	13	93.8	0.00 
2013/8/11	23	12.9	92.7	0.00 
2013/8/12	0	12.6	93	0.00 
2013/8/12	1	11.7	94.7	0.00 
2013/8/12	2	11.1	95.5	0.00 
2013/8/12	3	10.7	96	0.00 
2013/8/12	4	10.6	96.2	0.92 
2013/8/12	5	10.8	96.4	81.81 
2013/8/12	6	11.9	96.3	397.11 
2013/8/12	7	13.1	92.8	437.10 
2013/8/12	8	13.3	91.1	347.47 
2013/8/12	9	13.8	85.6	969.34 
2013/8/12	10	15.1	78.5	831.92 
2013/8/12	11	15.6	78.4	1559.96 
2013/8/12	12	16.4	68.5	1011.86 
2013/8/12	13	16.6	72.6	1464.82 
2013/8/12	14	16.8	68	705.98 
2013/8/12	15	16.5	67.1	426.76 
2013/8/12	16	16.4	67.2	882.24 
2013/8/12	17	16.7	65.1	562.58 
2013/8/12	18	14.7	73.6	177.64 
2013/8/12	19	13	86.8	117.43 
2013/8/12	20	12.2	90.1	2.99 
2013/8/12	21	11.6	90.5	0.00 
2013/8/12	22	11.3	91.7	0.00 
2013/8/12	23	10.7	92.9	0.00 
2013/8/13	0	10.3	95.2	0.00 
2013/8/13	1	10.2	94.5	0.00 
2013/8/13	2	9.9	94.2	0.00 
2013/8/13	3	9.6	94.7	0.00 
2013/8/13	4	9.5	95.4	0.69 
2013/8/13	5	9.7	95.4	56.53 
2013/8/13	6	10.9	94.5	426.30 
2013/8/13	7	12.2	90.6	419.18 
2013/8/13	8	12.4	90	371.37 
2013/8/13	9	12.3	88.8	597.28 
2013/8/13	10	11.8	93.5	347.93 
2013/8/13	11	13.3	95.4	427.45 
2013/8/13	12	15	88.2	999.68 
2013/8/13	13	14.1	89.9	652.89 
2013/8/13	14	15.3	77.3	682.08 
2013/8/13	15	15.8	68	504.89 
2013/8/13	16	15.4	67.5	401.02 
2013/8/13	17	15.4	66.9	442.16 
2013/8/13	18	14.9	66.4	145.93 
2013/8/13	19	14.5	68.2	55.84 
2013/8/13	20	13.8	77.9	0.92 
2013/8/13	21	13.4	82.9	0.00 
2013/8/13	22	13.7	81.3	0.00 
2013/8/13	23	13.8	82.4	0.00 
2013/8/14	0	13.6	83.9	0.00 
2013/8/14	1	14	82.6	0.00 
2013/8/14	2	13.8	81.7	0.00 
2013/8/14	3	13.5	82.2	0.00 
2013/8/14	4	13	82.4	0.00 
2013/8/14	5	12.9	82	21.60 
2013/8/14	6	13	82.7	257.85 
2013/8/14	7	14.4	79.4	582.57 
2013/8/14	8	15	75.8	822.26 
2013/8/14	9	15.7	70.8	1080.80 
2013/8/14	10	16.3	67.7	1237.76 
2013/8/14	11	16.3	66.8	1293.38 
2013/8/14	12	16.4	65.2	1195.02 
2013/8/14	13	16.3	65.3	1209.73 
2013/8/14	14	16.9	64.2	1592.59 
2013/8/14	15	16.7	63.8	1036.45 
2013/8/14	16	16.5	63.3	889.83 
2013/8/14	17	16	64.6	592.45 
2013/8/14	18	15.3	68.9	308.64 
2013/8/14	19	14.4	73.3	110.77 
2013/8/14	20	13	79.2	3.45 
2013/8/14	21	12.1	83.7	0.00 
2013/8/14	22	11.2	88.1	0.00 
2013/8/14	23	10.8	89.2	0.00 
2013/8/15	0	10.3	90.3	0.00 
2013/8/15	1	9.9	90.8	0.00 
2013/8/15	2	9	92.2	0.00 
2013/8/15	3	8.6	94.1	0.00 
2013/8/15	4	8.6	94.5	0.46 
2013/8/15	5	8.1	95.2	43.20 
2013/8/15	6	9.9	95.9	313.92 
2013/8/15	7	12.3	92.9	475.48 
2013/8/15	8	14.5	84.1	829.39 
2013/8/15	9	16.3	79	927.98 
2013/8/15	10	17.2	76.2	1353.82 
2013/8/15	11	18.2	69.7	1382.54 
2013/8/15	12	18.5	63.7	739.07 
2013/8/15	13	19.6	56.4	1474.47 
2013/8/15	14	20.3	53.7	1137.79 
2013/8/15	15	19.6	55.9	588.32 
2013/8/15	16	19	57.6	414.12 
2013/8/15	17	18.4	58.6	334.83 
2013/8/15	18	17.7	59.6	173.74 
2013/8/15	19	16.8	66.7	53.09 
2013/8/15	20	15.6	72.5	0.00 
2013/8/15	21	15	74	0.00 
2013/8/15	22	15.3	71.3	0.00 
2013/8/15	23	15.2	76.9	0.00 
2013/8/16	0	15.1	86.8	0.00 
2013/8/16	1	15.1	91.5	0.00 
2013/8/16	2	15.3	92.9	0.00 
2013/8/16	3	15.1	94.7	0.00 
2013/8/16	4	15.2	96.1	0.69 
2013/8/16	5	15.8	96.7	27.12 
2013/8/16	6	16.5	96.2	110.54 
2013/8/16	7	17.3	93.8	131.68 
2013/8/16	8	18	89	296.92 
2013/8/16	9	18.7	85.9	398.03 
2013/8/16	10	19.4	82	407.91 
2013/8/16	11	18.6	87.8	260.15 
2013/8/16	12	17.6	95.8	429.98 
2013/8/16	13	18.1	95.5	572.23 
2013/8/16	14	18.8	90.8	573.15 
2013/8/16	15	19.4	84.8	520.29 
2013/8/16	16	18.3	84.9	256.93 
2013/8/16	17	17.7	87.7	163.63 
2013/8/16	18	17.6	84.8	79.06 
2013/8/16	19	17	92.1	20.91 
2013/8/16	20	16.6	94.7	0.23 
2013/8/16	21	16.3	96	0.00 
2013/8/16	22	16.2	96.9	0.00 
2013/8/16	23	16.1	97	0.00 
2013/8/17	0	16	97.4	0.00 
2013/8/17	1	15.8	96.2	0.00 
2013/8/17	2	15.1	95.3	0.00 
2013/8/17	3	14.7	96.1	0.00 
2013/8/17	4	14.6	97	0.00 
2013/8/17	5	14.2	97.3	50.10 
2013/8/17	6	14.6	97.7	240.84 
2013/8/17	7	15.1	96.8	305.65 
2013/8/17	8	15.5	93.2	579.35 
2013/8/17	9	16.3	86.5	678.17 
2013/8/17	10	18.1	78.1	1376.11 
2013/8/17	11	18.9	71.2	1371.74 
2013/8/17	12	20.3	62.7	1557.66 
2013/8/17	13	21.1	59	1680.15 
2013/8/17	14	21.4	56.1	1295.90 
2013/8/17	15	21.6	55.8	1181.46 
2013/8/17	16	21.5	56.4	896.49 
2013/8/17	17	20.8	58.1	550.17 
2013/8/17	18	19.5	62.7	134.90 
2013/8/17	19	18.4	70.7	42.29 
2013/8/17	20	17.7	80	0.00 
2013/8/17	21	17.4	83.3	0.00 
2013/8/17	22	17.3	84.8	0.00 
2013/8/17	23	17.3	86.8	0.00 
2013/8/18	0	17.3	87.2	0.00 
2013/8/18	1	17.1	89.2	0.00 
2013/8/18	2	17	89.4	0.00 
2013/8/18	3	17.3	87	0.00 
2013/8/18	4	17.6	84.3	0.00 
2013/8/18	5	17.8	81.7	14.48 
2013/8/18	6	16.7	89.2	53.78 
2013/8/18	7	16.2	94.5	133.98 
2013/8/18	8	16.4	94.7	219.24 
2013/8/18	9	17.5	91.5	574.07 
2013/8/18	10	18.6	84.3	836.97 
2013/8/18	11	18	89.4	463.99 
2013/8/18	12	16.8	94.4	193.73 
2013/8/18	13	17.6	92	739.99 
2013/8/18	14	17.7	81.9	1091.83 
2013/8/18	15	18.3	71.9	839.27 
2013/8/18	16	16	82.4	464.91 
2013/8/18	17	17.1	77.1	670.82 
2013/8/18	18	17	72.4	319.90 
2013/8/18	19	15.5	77.5	52.86 
2013/8/18	20	13.9	82.9	0.00 
2013/8/18	21	12.9	86.5	0.00 
2013/8/18	22	11.8	90.3	0.00 
2013/8/18	23	11.4	93	0.00 
2013/8/19	0	11.4	93.8	0.00 
2013/8/19	1	11.4	94.8	0.00 
2013/8/19	2	11	95.4	0.00 
2013/8/19	3	10.5	96.2	0.00 
2013/8/19	4	10.1	96.4	0.00 
2013/8/19	5	10	97	34.47 
2013/8/19	6	11.1	97.5	282.90 
2013/8/19	7	12.9	94.3	482.14 
2013/8/19	8	14.6	88.2	686.91 
2013/8/19	9	16.6	77.4	1221.68 
2013/8/19	10	17.9	66	1547.09 
2013/8/19	11	18.2	61.4	882.93 
2013/8/19	12	17.6	65.3	601.19 
2013/8/19	13	18.4	59.6	910.28 
2013/8/19	14	19.1	56.7	1292.69 
2013/8/19	15	19.3	53.6	1053.45 
2013/8/19	16	19.2	52	795.61 
2013/8/19	17	18.9	49.6	543.50 
2013/8/19	18	18	57.4	309.79 
2013/8/19	19	16.4	65.9	70.32 
2013/8/19	20	14.5	77.9	0.00 
2013/8/19	21	13.1	85.3	0.00 
2013/8/19	22	12.2	90.5	0.00 
2013/8/19	23	11.5	92.8	0.00 
2013/8/20	1	10.6	95.4	0.00 
2013/8/20	1	10.6	95.4	0.00 
2013/8/20	2	10	96	0.00 
2013/8/20	3	9.9	96.8	0.00 
2013/8/20	4	10.1	96.7	0.00 
2013/8/20	5	10	96.3	28.27 
2013/8/20	6	10.9	96	289.56 
2013/8/20	7	12.7	92.3	498.00 
2013/8/20	8	14.9	83.2	903.85 
2013/8/20	9	16.4	71.3	1154.34 
2013/8/20	10	17.2	67.3	789.17 
2013/8/20	11	17.4	66.7	538.22 
2013/8/20	12	18	61.6	846.39 
2013/8/20	13	17.7	67	445.37 
2013/8/20	14	18	64.7	609.92 
2013/8/20	15	18.3	62.9	689.89 
2013/8/20	16	18.6	57.9	631.06 
2013/8/20	17	18.3	59.9	578.43 
2013/8/20	18	17	65.5	198.56 
2013/8/20	19	15.7	74.8	42.74 
2013/8/20	20	14.4	81.7	0.00 
2013/8/20	21	13.8	86	0.00 
2013/8/20	22	13.1	88.1	0.00 
2013/8/20	23	12.5	89.8	0.00 
2013/8/21	0	12.7	92.3	0.00 
2013/8/21	1	12.6	94	0.00 
2013/8/21	2	11.6	95.7	0.00 
2013/8/21	3	11.2	96.8	0.00 
2013/8/21	4	10.9	97.5	0.00 
2013/8/21	5	11.5	98	35.85 
2013/8/21	6	12.3	97.5	118.12 
2013/8/21	7	13.4	96.1	331.62 
2013/8/21	8	14.8	91.9	491.34 
2013/8/21	9	16.2	85.4	608.54 
2013/8/21	10	16.6	80.3	519.60 
2013/8/21	11	17.4	77.1	967.96 
2013/8/21	12	18.7	69.4	1007.72 
2013/8/21	13	18.6	68.9	626.01 
2013/8/21	14	19.4	66.4	987.73 
2013/8/21	15	19.3	66.7	567.86 
2013/8/21	16	18.8	69.5	423.08 
2013/8/21	17	18.2	72.2	216.48 
2013/8/21	18	17.5	72.9	80.89 
2013/8/21	19	16.8	74.9	18.84 
2013/8/21	20	16	76	0.00 
2013/8/21	21	15.4	78.5	0.00 
2013/8/21	22	14.5	83.5	0.00 
2013/8/21	23	14.4	85.5	0.00 
2013/8/22	0	14.1	88.4	0.00 
2013/8/22	1	13.8	90.5	0.00 
2013/8/22	2	13.6	91.1	0.00 
2013/8/22	3	13.6	92.2	0.00 
2013/8/22	4	13.6	92.8	0.00 
2013/8/22	5	13.6	93.2	14.94 
2013/8/22	6	13.9	93.4	95.60 
2013/8/22	7	14.8	90.8	216.48 
2013/8/22	8	16.2	84.9	364.25 
2013/8/22	9	17.5	78.3	780.21 
2013/8/22	10	18.6	70.4	678.86 
2013/8/22	11	18.6	72.2	659.33 
2013/8/22	12	19.4	65.8	890.29 
2013/8/22	13	20.4	51.3	1018.29 
2013/8/22	14	21.3	51.7	951.65 
2013/8/22	15	20.6	60.1	298.52 
2013/8/22	16	19.9	65	110.31 
2013/8/22	17	19.7	65.7	120.88 
2013/8/22	18	19.4	67.6	107.09 
2013/8/22	19	18.2	69.8	28.96 
2013/8/22	20	16.8	71.9	0.00 
2013/8/22	21	16.2	76.3	0.00 
2013/8/22	22	16.1	77.7	0.00 
2013/8/22	23	15.8	80	0.00 
2013/8/23	0	15.2	82.4	0.00 
2013/8/23	1	14.2	84.4	0.00 
2013/8/23	2	13.4	89.2	0.00 
2013/8/23	3	13.3	91.5	0.00 
2013/8/23	4	13.7	93	0.00 
2013/8/23	5	13.6	93.8	21.37 
2013/8/23	6	14.2	94.4	125.02 
2013/8/23	7	15.4	92.8	292.55 
2013/8/23	8	17	88.4	572.46 
2013/8/23	9	19.2	77.6	1043.57 
2013/8/23	10	20.7	68.2	1353.59 
2013/8/23	11	21.8	58.9	1589.83 
2013/8/23	12	22.6	53.1	1707.04 
2013/8/23	13	22.8	50.2	1568.23 
2013/8/23	14	22.6	49.3	1394.95 
2013/8/23	15	22.3	53.3	1189.96 
2013/8/23	16	21.9	55.3	890.29 
2013/8/23	17	21.3	59.9	572.23 
2013/8/23	18	20.3	63.9	274.16 
2013/8/23	19	18.8	68.8	52.63 
2013/8/23	20	17.3	72.5	0.00 
2013/8/23	21	16.6	77.2	0.00 
2013/8/23	22	15.7	82	0.00 
2013/8/23	23	14.7	87.2	0.00 
2013/8/24	0	13.8	92.2	0.00 
2013/8/24	1	13.8	92.4	0.00 
2013/8/24	2	13.6	92.5	0.00 
2013/8/24	3	13.5	93.3	0.00 
2013/8/24	4	12.9	93.6	0.00 
2013/8/24	5	12	94.9	19.76 
2013/8/24	6	12.6	96.6	91.46 
2013/8/24	7	14	93.9	459.85 
2013/8/24	8	16.3	81.3	878.11 
2013/8/24	9	18	65.4	1193.18 
2013/8/24	10	18.9	58.3	1325.55 
2013/8/24	11	19.3	56.1	1392.66 
2013/8/24	12	19.7	53.3	1652.57 
2013/8/24	13	20	50.3	1554.44 
2013/8/24	14	20	49.7	1447.81 
2013/8/24	15	20	49.7	1303.03 
2013/8/24	16	20	49.1	1049.55 
2013/8/24	17	19.2	53	579.58 
2013/8/24	18	18.4	57.7	280.14 
2013/8/24	19	16.8	65	44.35 
2013/8/24	20	16	70.7	0.00 
2013/8/24	21	14.4	75.6	0.00 
2013/8/24	22	13	81.2	0.00 
2013/8/24	23	12.8	84.4	0.00 
2013/8/25	0	12.6	87.7	0.00 
2013/8/25	1	11.9	89	0.00 
2013/8/25	2	11.3	89.7	0.00 
2013/8/25	3	11	91.5	0.00 
2013/8/25	4	11.3	92.9	0.00 
2013/8/25	5	11.2	93.7	22.75 
2013/8/25	6	12.7	93.2	205.22 
2013/8/25	7	14.5	87.5	472.72 
2013/8/25	8	16.3	78.2	856.28 
2013/8/25	9	17.3	68.8	886.15 
2013/8/25	10	18.6	62.2	1494.00 
2013/8/25	11	18.4	60.3	934.41 
2013/8/25	12	18.6	60.6	1029.09 
2013/8/25	13	19.5	58.9	1270.86 
2013/8/25	14	20.1	56.2	1475.62 
2013/8/25	15	20.2	55.2	1243.05 
2013/8/25	16	20	57.1	871.21 
2013/8/25	17	19.5	60.1	574.07 
2013/8/25	18	18.7	63.9	251.87 
2013/8/25	19	17	68.9	35.16 
2013/8/25	20	15.3	75.4	0.00 
2013/8/25	21	14.2	83.6	0.00 
2013/8/25	22	13.7	88.6	0.00 
2013/8/25	23	13.3	91.4	0.00 
2013/8/26	0	12.8	93.7	0.00 
2013/8/26	1	12.4	94.9	0.00 
2013/8/26	2	12.8	96.3	0.00 
2013/8/26	3	12.5	96.1	0.00 
2013/8/26	4	11.8	95.3	0.00 
2013/8/26	5	11.6	96.5	22.75 
2013/8/26	6	12.7	96.1	187.30 
2013/8/26	7	14.4	92.4	523.74 
2013/8/26	8	16.9	77	870.98 
2013/8/26	9	18.2	63.6	1185.37 
2013/8/26	10	19	58	1335.43 
2013/8/26	11	20	55.4	1769.55 
2013/8/26	12	19.5	58.9	864.78 
2013/8/26	13	19.6	58.7	911.43 
2013/8/26	14	19.9	57.6	1159.63 
2013/8/26	15	20.3	53.3	1240.52 
2013/8/26	16	19.4	54.3	618.19 
2013/8/26	17	19.1	56	529.94 
2013/8/26	18	18.5	57.2	245.44 
2013/8/26	19	17	60.7	29.65 
2013/8/26	20	14.7	69.5	0.00 
2013/8/26	21	13.5	81	0.00 
2013/8/26	22	13	84.5	0.00 
2013/8/26	23	12.2	85.8	0.00 
2013/8/27	0	11.1	88.1	0.00 
2013/8/27	1	10.6	91.8	0.00 
2013/8/27	2	10.4	92.6	0.00 
2013/8/27	3	10.1	93	0.00 
2013/8/27	4	9.5	93.8	0.00 
2013/8/27	5	9	94.6	19.53 
2013/8/27	6	10.2	96.4	190.51 
2013/8/27	7	12.8	97.5	471.80 
2013/8/27	8	15.8	90.5	856.28 
2013/8/27	9	17.8	76.2	1216.85 
2013/8/27	10	18.9	67.6	1464.82 
2013/8/27	11	19.5	62.7	1401.62 
2013/8/27	12	19.7	61	950.96 
2013/8/27	13	20.1	59.3	1039.21 
2013/8/27	14	20.3	57.6	699.09 
2013/8/27	15	20.4	55.1	716.78 
2013/8/27	16	20.3	57.3	423.08 
2013/8/27	17	19.4	64	278.76 
2013/8/27	18	17.8	72.4	81.81 
2013/8/27	19	15.9	78.3	8.73 
2013/8/27	20	14.2	82.9	0.00 
2013/8/27	21	13	86.7	0.00 
2013/8/27	22	12.5	88.7	0.00 
2013/8/27	23	11.4	91.5	0.00 
2013/8/28	0	12.2	94.5	0.00 
2013/8/28	1	12.7	93.9	0.00 
2013/8/28	2	12.2	94.4	0.00 
2013/8/28	3	12.6	94.8	0.00 
2013/8/28	4	11.8	94	0.00 
2013/8/28	5	11.2	95.7	24.59 
2013/8/28	6	12	97.4	93.53 
2013/8/28	7	12.9	98.7	281.52 
2013/8/28	8	15	99.2	804.34 
2013/8/28	9	17.2	85.9	997.84 
2013/8/28	10	18.3	70.2	1256.15 
2013/8/28	11	19.2	61.8	1428.05 
2013/8/28	12	19.7	57.4	1246.04 
2013/8/28	13	19.6	56.9	1083.10 
2013/8/28	14	19.8	57.1	1345.77 
2013/8/28	15	19.2	59.8	631.75 
2013/8/28	16	19.3	65	750.56 
2013/8/28	17	18.2	68.8	374.59 
2013/8/28	18	17	73.9	182.24 
2013/8/28	19	15.4	78.7	16.09 
2013/8/28	20	14	79.7	0.00 
2013/8/28	21	12.9	83.2	0.00 
2013/8/28	22	12.2	85.5	0.00 
2013/8/28	23	11.4	87.5	0.00 
2013/8/29	0	10.8	88.8	0.00 
2013/8/29	1	10.7	88.6	0.00 
2013/8/29	2	11	87.8	0.00 
2013/8/29	3	11	88	0.00 
2013/8/29	4	10.9	89.4	0.00 
2013/8/29	5	11.5	90.8	14.48 
2013/8/29	6	11.7	91.1	162.94 
2013/8/29	7	13.3	90	384.70 
2013/8/29	8	15.2	85.7	571.08 
2013/8/29	9	16.8	81.9	806.41 
2013/8/29	10	17.6	77.8	675.41 
2013/8/29	11	18.4	70.5	720.46 
2013/8/29	12	17.7	72.2	290.71 
2013/8/29	13	18.6	68.5	799.74 
2013/8/29	14	19.2	67	887.30 
2013/8/29	15	19.5	64.3	857.66 
2013/8/29	16	19.4	64.2	574.76 
2013/8/29	17	18.7	67.2	223.61 
2013/8/29	18	17.6	78.2	179.02 
2013/8/29	19	16.7	82.4	11.03 
2013/8/29	20	16.2	82.7	0.00 
2013/8/29	21	15	84.2	0.00 
2013/8/29	22	14.5	85	0.00 
2013/8/29	23	13.9	86.9	0.00 
2013/8/30	0	14	91.9	0.00 
2013/8/30	1	14.2	94.9	0.00 
2013/8/30	2	14.1	97.4	0.00 
2013/8/30	3	14.2	97.9	0.00 
2013/8/30	4	14.3	97.7	0.00 
2013/8/30	5	14	97.7	17.01 
2013/8/30	6	14.4	97.9	106.40 
2013/8/30	7	15	96.6	327.25 
2013/8/30	8	15.8	93.5	402.86 
2013/8/30	9	16.3	89.1	509.26 
2013/8/30	10	16.4	86.9	371.83 
2013/8/30	11	16.6	86.8	406.31 
2013/8/30	12	16.5	89.2	360.57 
2013/8/30	13	17	92	776.07 
2013/8/30	14	17.1	89.4	741.37 
2013/8/30	15	17.8	84.4	664.61 
2013/8/30	16	18.4	78.9	546.49 
2013/8/30	17	18.5	75.6	452.27 
2013/8/30	18	17.8	76.8	154.89 
2013/8/30	19	16.5	82.4	9.19 
2013/8/30	20	16.1	85.1	0.00 
2013/8/30	21	15.7	86.8	0.00 
2013/8/30	22	15.6	89.7	0.00 
2013/8/30	23	15.4	92.1	0.00 
2013/8/31	0	15.1	95.4	0.00 
2013/8/31	1	14.9	97	0.00 
2013/8/31	2	14.9	97.5	0.00 
2013/8/31	3	14.6	97.4	0.00 
2013/8/31	4	14.3	98	0.00 
2013/8/31	5	14.3	98.3	4.60 
2013/8/31	6	14.8	98.5	122.26 
2013/8/31	7	15.7	98.3	157.42 
2013/8/31	8	15.8	96.8	290.02 
2013/8/31	9	15.6	92.5	747.58 
2013/8/31	10	15.9	82	846.16 
2013/8/31	11	16	70.4	1394.49 
2013/8/31	12	16.3	63.1	1583.86 
2013/8/31	13	16.4	60.6	1507.10 
2013/8/31	14	16.2	57.9	1128.14 
2013/8/31	15	15.9	58.8	898.10 
2013/8/31	16	15.4	62.9	519.83 
2013/8/31	17	14.8	65.2	375.51 
2013/8/31	18	14.3	65.8	210.97 
2013/8/31	19	13.4	70.4	14.94 
2013/8/31	20	12.6	73.3	0.00 
2013/8/31	21	12.1	76.3	0.00 
2013/8/31	22	11.8	77.3	0.00 
2013/8/31	23	11.6	79.6	0.00 
2013/9/1	0	11.2	80.5	0.00 
2013/9/1	1	10.6	80.8	0.00 
2013/9/1	2	10.4	83.5	0.00 
2013/9/1	3	10.7	83.6	0.00 
2013/9/1	4	10.1	84.5	0.00 
2013/9/1	5	9.8	88.8	5.29 
2013/9/1	6	9.8	89.4	201.31 
2013/9/1	7	11.2	85.1	275.77 
2013/9/1	8	11.4	88.6	408.14 
2013/9/1	9	12.7	85.5	803.65 
2013/9/1	10	13.7	83	936.48 
2013/9/1	11	13.7	84.6	819.51 
2013/9/1	12	13.8	81.2	604.63 
2013/9/1	13	12.9	87.6	308.87 
2013/9/1	14	13	92.1	523.05 
2013/9/1	15	12.8	91.7	455.49 
2013/9/1	16	12.5	91.3	243.37 
2013/9/1	17	12	92.2	181.32 
2013/9/1	18	12	91.7	68.94 
2013/9/1	19	11.4	93.9	3.91 
2013/9/1	20	11.4	94.9	0.00 
2013/9/1	21	11.4	93.7	0.00 
2013/9/1	22	11.5	93.5	0.00 
2013/9/1	23	11.5	94	0.00 
2013/9/2	0	11.6	94.9	0.00 
2013/9/2	1	11.6	96.9	0.00 
2013/9/2	2	12	97.1	0.00 
2013/9/2	3	12.2	97	0.00 
2013/9/2	4	12.4	97.9	0.00 
2013/9/2	5	13	98	3.68 
2013/9/2	6	13.6	97	70.55 
2013/9/2	7	14.4	94.8	197.41 
2013/9/2	8	14.8	94.4	245.67 
2013/9/2	9	15.4	91.8	318.98 
2013/9/2	10	15.5	90.3	397.57 
2013/9/2	11	15.8	89.9	404.24 
2013/9/2	12	15.5	91.4	387.92 
2013/9/2	13	15.3	94.5	410.21 
2013/9/2	14	15.6	94.4	567.17 
2013/9/2	15	15.6	92.8	315.76 
2013/9/2	16	15.1	95.5	143.17 
2013/9/2	17	15	96.4	59.29 
2013/9/2	18	15	96.8	44.58 
2013/9/2	19	14.9	97.5	2.99 
2013/9/2	20	14.8	97.7	0.00 
2013/9/2	21	14.8	97.9	0.00 
2013/9/2	22	14.8	97.6	0.00 
2013/9/2	23	14.8	98	0.00 
2013/9/3	0	14.8	97.3	0.00 
2013/9/3	1	14.8	96.4	0.00 
2013/9/3	2	14.8	95.2	0.00 
2013/9/3	3	14.8	94.8	0.00 
2013/9/3	4	14.7	94.5	0.00 
2013/9/3	5	14.6	94.3	3.68 
2013/9/3	6	14.6	93.9	44.35 
2013/9/3	7	14.9	92	165.92 
2013/9/3	8	15.2	90.7	210.28 
2013/9/3	9	15.4	88.8	270.26 
2013/9/3	10	15.8	86.2	406.77 
2013/9/3	11	16.2	84.8	521.90 
2013/9/3	12	16.4	84.4	420.55 
2013/9/3	13	16.4	83.7	430.21 
2013/9/3	14	16.1	85.2	387.23 
2013/9/3	15	15.9	84.6	311.39 
2013/9/3	16	16.1	82.2	562.12 
2013/9/3	17	16.3	80.2	413.20 
2013/9/3	18	15.1	84.1	96.06 
2013/9/3	19	13.7	87.5	6.66 
2013/9/3	20	12.6	90.5	0.00 
2013/9/3	21	11.7	93.5	0.00 
2013/9/3	22	11.2	95.6	0.00 
2013/9/3	23	11.5	96.9	0.00 
2013/9/4	0	11.4	97.5	0.00 
2013/9/4	1	12.5	98.4	0.00 
2013/9/4	2	13.5	98.2	0.00 
2013/9/4	3	13.9	97.8	0.00 
2013/9/4	4	14.2	98	0.00 
2013/9/4	5	14.4	98.4	2.30 
2013/9/4	6	14.5	98.8	30.11 
2013/9/4	7	14.6	98.8	77.22 
2013/9/4	8	14.9	98.6	136.28 
2013/9/4	9	15.4	96.1	286.80 
2013/9/4	10	15.9	93.1	305.88 
2013/9/4	11	16.1	90	262.90 
2013/9/4	12	16.2	89.8	301.28 
2013/9/4	13	16.6	85.8	382.64 
2013/9/4	14	16.9	84.6	381.72 
2013/9/4	15	17.2	84	404.47 
2013/9/4	16	17.3	83.8	245.90 
2013/9/4	17	17.4	83.2	205.68 
2013/9/4	18	17.1	84.9	55.38 
2013/9/4	19	15.9	89.2	3.22 
2013/9/4	20	14.5	92.7	0.00 
2013/9/4	21	13.4	94.1	0.00 
