Time (hour), Direct sunlight (micro mol.m-2.s-1),Diffuse sunlight (micro mol.m-2.s-1),Light at sunlit leaves(micro mol.m-2.s-1),Light at shaded leaves(micro mol.m-2.s-1), Light scattered by leaves(micro mol.m-2.s-1),Solar zenith angle (degree),LAI at sunlit leaves (m2.m-2),LAI at shaded leaves (m2.m-2), Air temperature (oC)
17.099999999999977,1121.7516997338132,183.4267673243692,995.1999973314823,97.79863754443174,35.435094428558045,55.07243648924463,0.7048557305719129,2.295144269428087,30.70893040416019
17.199999999999978,1088.641687210483,182.84528621718533,967.9246902703196,97.01134050193309,34.84549602420199,55.98855849401513,0.6896217669888907,2.310378233011109,30.521778355148108
17.29999999999998,1055.138404962303,182.2301006053954,940.2947312178758,96.1840072480334,34.22732065377131,56.90701822705884,0.6740831769050843,2.3259168230949157,30.330161785193482
17.39999999999998,1021.270403816222,181.57882536535158,912.3314491796768,95.31512612669923,33.579867583016835,57.827355537971776,0.6582499765475983,2.3417500234524016,30.134212018721897
17.499999999999982,987.0670091916718,180.8888376395179,884.0567522677693,94.40314491443172,32.90247633772705,58.74912657217793,0.6421330229639524,2.3578669770360476,29.934063349915387
17.599999999999984,952.5583633135192,180.15724748684758,855.4931589422125,93.44646829139704,32.1945341534808,59.671902332853385,0.6257440271894578,2.374255972810542,29.7298529506739
17.699999999999985,917.7754761193769,179.3808640892274,826.6638354383806,92.4434545428791,31.455484166622107,60.59526733043764,0.6090955591345737,2.3909044408654263,29.521720776604532
17.799999999999986,882.7502864657059,178.55615671747958,797.5926404860229,91.39241131345801,30.684834439666353,61.51881831493257,0.5922010427436394,2.4077989572563605,29.309809471102973
17.899999999999988,847.515735569035,177.67920949453486,768.3041786536363,90.29159019840822,29.882167932835472,62.4421630861796,0.575074739939375,2.424925260060625,29.094264267592788
17.99999999999999,812.1058550292979,176.74566878810117,738.8238639336114,89.13917991017294,29.047153556578237,63.36491937738261,0.5577317218861575,2.4422682781138425,28.87523288998975
18.09999999999999,776.5558722928586,175.75068180993512,709.1779955344058,87.93329770011894,28.179558469051244,64.28671380728468,0.5401878261997171,2.459812173800283,28.65286545145921
18.199999999999992,740.9023370503916,174.68882468006296,679.3938482844613,86.67197864414814,27.279261819284507,65.20718089659654,0.5224595989251424,2.4775404010748576,28.427314351536033
18.299999999999994,705.1832728649555,173.55401781426227,649.4997806032582,85.35316231129377,26.346270183315305,66.12596214449658,0.5045642204250439,2.495435779574956,28.198734171677568
18.399999999999995,669.4383593346299,172.33942598865303,619.5253636898462,83.97467622214228,25.38073499980029,67.04270516126793,0.4865194147923319,2.513480585207668,27.96728156932127
18.499999999999996,633.7091513726656,171.0373397959691,589.5015364603522,82.53421536221974,24.382972387262935,67.95706285339837,0.46834334305212777,2.531656656947872,27.73311517051947
18.599999999999998,598.0393438164683,169.6390343939637,559.4607918889047,81.02931683573003,23.353485822174225,68.86869265773635,0.4500544812631578,2.549945518736842,27.49639546122503
18.7,562.4750916603767,168.13460040457946,529.4374018441325,79.45732851583112,22.292992282075023,69.77725582156906,0.43167148567524416,2.568328514324756,27.2572846773023
18.8,527.0653988863663,166.5127404829767,499.46768936305125,77.81537025395815,21.202452619701873,70.68241672575877,0.41321304832845274,2.5867869516715474,27.015946693338723
