Time (day), Net assimilation rate (mol.m-1.day-1), Elapsed assimilation rate (mol.m-2), Canopy conductance (mol.m-2.day-1), Evapo/Transpiration (mol.m-2.day-1), Cumulative evapo/transpiration (mol.m-2), leaf area index (m2.m-2),Air temperature (oC), Daily mean temperature (oC), Daily highest temperature (oC), Daily lowest temperature (oC), Elapsed thermal time (days), Elapased thermal time (hours), Relative Humidity, Leaf biomass (g.m-2), Stem biomass (g.m-2), Standing dead (g.m-2), Surface litter dead (g.m-2), Seed (g.m-2), Pod (g.m-2), Structual root (g.m-2), Fine root (g.m-2), Storage (g.m-2), Root dead material (g.m-2)
182.0,0.36788203303767,23.86712305222343,72.46985072560862,0.30993827373838334,7.871948065186281,3.6660206506434467,15.598689095377953,23.138375577163643,32.641942397740614,13.634808756586672,1003.7370100068342,24089.68824016402,0.7,183.30103253217234,111.63730146350304,0.0,0.0,30.790223137575243,0.0,102.40339057597716,20.040609059172965,0.0,0.0
183.0,0.35908167258683665,24.226204724810266,73.32089490492645,0.3126278769076674,8.184575942093948,3.7076303822767556,15.695380959176955,23.26101264915045,32.79728268892391,13.724742609376998,1026.9980226559846,24647.95254374363,0.7,185.38151911383778,113.13249740692316,0.0,0.0,32.169350819067446,0.0,103.15098854768722,20.11234997578212,0.0,0.0
184.0,0.35004090837661894,24.576245633186886,74.15308973714778,0.315217043172929,8.499792985266877,3.745469099982758,15.788974632381194,23.379720196893228,32.947645582731425,13.811794811055034,1050.3777428528779,25209.06582846907,0.7,187.2734549991379,114.37384316702138,0.0,0.0,33.5163899283508,0.0,104.0272326136389,20.462708473059923,0.0,0.0
185.0,0.33621909610715117,24.912464729294037,74.90986420271338,0.3175362054233344,8.817329190690211,3.7819257689689816,15.879442381165378,23.49446304478365,33.092986523392625,13.895939566174677,1073.8722058976616,25772.932941543877,0.7,189.0962884484491,115.56984911587449,0.0,0.0,34.81422880598407,0.0,104.87147210694698,20.800270222932365,0.0,0.0
186.0,0.32243269263012464,25.23489742192416,75.63899765208897,0.3197370540987213,9.137066244788933,3.817004127241914,15.96675739798309,23.60520719203954,33.233262443250084,13.977151940828996,1097.4774130897013,26339.45791415283,0.7,190.85020636209572,116.72063788339139,0.0,0.0,36.06300052309745,0.0,105.68379358990009,21.125069836570628,0.0,0.0
187.0,0.30870278221568936,25.54360020413985,76.34056485035948,0.3218226332344023,9.458888878023336,3.850710011589397,16.05089380951043,23.711919822780004,33.36843177552134,14.05540787003867,1121.1893329124812,26908.543989899546,0.7,192.53550057946984,117.82640095258945,0.0,0.0,37.26291286637007,0.0,106.46433222698107,21.43716135830658,0.0,0.0
188.0,0.2950487231292085,25.83864892726906,77.01468253793229,0.3237961424728048,9.78268502049614,3.88305118540025,16.131826684312863,23.81456931574952,33.49845446661606,14.13068416488298,1145.0039022282308,27480.09365347754,0.7,194.1525592700125,118.88739301100513,0.0,0.0,38.414242208496226,0.0,107.21326779762744,21.73661667137003,0.0,0.0
189.0,0.281488212069666,26.120137139338723,77.66150598694117,0.3256609063610414,10.108345926857183,3.9140371729264687,16.209532040232897,23.91312525368795,33.62329198800474,14.202958519371165,1168.9170274819187,28054.008659566047,0.7,195.70185864632344,119.90392651346119,0.0,0.0,39.517327608003896,0.0,107.93082085818465,22.02352396327947,0.0,0.0
190.0,0.2680372801125168,26.38817441945124,78.28122568650066,0.327420345027265,10.435766271884448,3.943679093166923,16.283986851496557,24.007558432343878,33.74290734763558,14.272209517052177,1192.9245859142625,28630.1900619423,0.7,197.18395465834615,120.87636623241657,0.0,0.0,40.57256489559876,0.0,108.61724889509433,22.29798618772812,0.0,0.0
191.0,0.2547104147977861,26.642884834249024,78.87406402039181,0.3290779460047365,10.764844217889184,3.971989505932856,16.3551690555364,24.097840869128433,33.857265100896015,14.33841663736085,1217.022426783391,29208.538242801384,0.7,198.5994752966428,121.80512420795563,0.0,0.0,41.5804011941744,0.0,109.27284276018074,22.560119639264535,0.0,0.0
192.0,0.2415205828983098,26.884405417147335,79.44027218838198,0.33063723804695705,11.095481455936142,3.9814346441082726,16.423057559529134,24.183945811407135,33.96633136111571,14.401560261698565,1241.206372594798,29788.95294227515,0.7,199.07173220541364,122.72081606959924,0.0,0.0,42.574058875487,0.0,109.91921348604681,22.818565299553075,0.0,0.0
193.0,0.22665768099367667,27.11106309814101,79.62917468629989,0.33115548009014967,11.426636936026291,3.981530327403196,16.487632246645873,24.265847744427305,34.07007380960792,14.46162167924669,1265.4722203392253,30371.333288141406,0.7,199.0765163701598,123.6013364610061,0.0,0.0,43.52955044107038,0.0,110.54075729174578,23.067084133766812,0.0,0.0
194.0,0.2112358951284119,27.32229899326942,79.6310880131024,0.3311654401008536,11.757802376127145,3.969582638361,16.548873982013184,24.343522398878584,34.1684617052462,14.518583092510962,1289.8157427381038,30955.577825714492,0.7,198.47913191805,124.44940019628315,0.0,0.0,44.44982185561384,0.0,111.13939051664723,23.306442373379245,0.0,0.0
195.0,0.19501226306157582,27.517311256330995,79.39213379373763,0.33052104769144897,12.088323423818593,3.9597078149847635,16.606764618383174,24.416946758084514,34.261465893573714,14.57242762259531,1314.2326894961884,31541.584547908522,0.7,197.98539074923818,125.23799270070933,0.0,0.0,45.30555841096786,0.0,111.69604404918336,23.52901540153655,0.0,0.0
196.0,0.17948515045480296,27.696796406785797,79.19463692346694,0.32998623755132445,12.418309661369918,3.9392359907956394,16.661287001510903,24.486099064822824,34.34905881544224,14.623139314203405,1338.7187885610113,32129.250925464272,0.7,196.96179953978196,125.99129527698082,0.0,0.0,46.123000306674115,0.0,112.22778704419852,23.741628169954186,0.0,0.0
197.0,0.16331050058528018,27.860106907371076,78.78519994294,0.328864226768042,12.74717388813796,3.8739108726687665,16.71242497523756,24.550958827772604,34.43121451517863,14.670703140366577,1363.2697473887838,32718.47393733081,0.7,193.69554363343832,126.76596822730505,0.0,0.0,46.96363213910418,0.0,112.77461500913327,23.96027253116414,0.0,0.0
198.0,0.1428149280507629,28.002921835421837,77.47869657873252,0.325198406457839,13.072372294595798,3.8151367308121946,16.76016338627789,24.611506827586307,34.507908648275986,14.715105006896625,1387.88125421637,33309.15010119288,0.7,190.75683654060973,127.45879927856416,0.0,0.0,47.715453712247566,0.0,113.26367222178676,24.155817764240325,0.0,0.0
199.0,0.12348468323792572,28.126406518659763,76.3032127491318,0.3218046472270103,13.394176941822808,3.7297220248435683,16.804488088710414,24.66772512258485,34.57911848860748,14.756331756562224,1412.548979338955,33901.17550413492,0.7,186.48610124217842,128.1308581347087,0.0,0.0,48.44473445905198,0.0,113.73806670847702,24.345500235063287,0.0,0.0
200.0,0.10001196314246497,28.226418481802227,74.59491717349555,0.31671526275815565,13.710892204580963,3.678805238660339,16.8453859481692,24.71959705407414,34.644822935160576,14.794371172987702,1437.268576393029,34494.44583343269,0.7,183.94026193301696,128.6628213589455,0.0,0.0,49.0219912482408,0.0,114.11357016087948,24.495641993984602,0.0,0.0
201.0,0.08249218047372331,28.30891066227595,73.57658042337091,0.313599845423536,14.024492050004499,3.525637505773913,16.88284484573584,24.76710725128138,34.705002518289746,14.829211984273012,1462.0356836443104,35088.85640746345,0.7,176.28187528869566,129.10941165307517,0.0,0.0,49.91449026764965,0.0,114.522944597165,24.674207202503506,0.0,0.0
202.0,0.053098748588120914,28.36200941086407,70.513222717082,0.30386466968219256,14.328356719686692,3.3275224005015183,16.916853681530558,24.810241635909797,34.75963940548574,14.860843866333852,1486.8459252802202,35684.30220672528,0.7,166.37612002507592,129.53952217576594,0.0,0.0,50.77405489497113,0.0,114.91721257629821,24.846183119087485,0.0,0.0
203.0,0.016839443651114783,28.378848854515184,66.55091578231537,0.29055609569016927,14.618912815376861,3.104318417093849,16.947402378001335,24.848987426310295,34.80871740665971,14.889257445960883,1511.6949127065304,36280.67790495673,0.7,155.21592085469246,129.91332828032586,0.0,0.0,51.52109661565822,0.0,115.2598681721448,24.995646208374875,0.0,0.0
204.0,0.0,28.378848854515184,62.08682927743311,0.27471945731761305,14.893632272694473,2.978435202757897,16.974481882910112,24.883333141268984,34.85222197894071,14.914444303597255,1536.5782458477995,36877.87790034719,0.7,148.92176013789484,130.1317517389431,0.0,0.0,51.95761018345014,0.0,115.46008967587727,25.082980910776815,0.0,0.0
205.0,0.0,28.378848854515184,59.56916035083044,0.26544502217385674,15.15907729486833,2.7719668123978165,16.99808417201516,24.91326860340928,34.89014023098508,14.936396975833471,1561.4915144512088,37475.79634682901,0.7,138.59834061989082,130.4456888515633,0.0,0.0,52.585005289999906,0.0,115.74786536244578,25.208505909223316,0.0,0.0
206.0,0.0,28.378848854515184,55.4397837610365,0.2797857722013254,15.438863067069656,2.6700350176263252,17.018202251448844,24.938784942207686,34.922460926796404,14.95510895761897,1586.4302993934164,38074.327185441995,0.7,133.50175088131627,130.63562948124343,0.0,0.0,52.96459666931055,0.0,115.92197760631925,25.284452002523768,0.0,0.0
207.0,0.0,28.378848854515184,53.401142863119595,0.2709416914054818,15.709804758475137,2.467981125612143,17.03483015979004,24.959874596622335,34.949174489054954,14.970574704189712,1611.3901739900386,38673.36417576093,0.7,123.39905628060716,130.9442527880828,0.0,0.0,53.58137227402374,0.0,116.20488230425534,25.407852322378385,0.0,0.0
208.0,0.0,28.378848854515184,49.36005385677148,0.25608681115734233,15.965891569632479,2.3688623475743826,17.047962969830643,24.976531317333464,34.97027300195572,14.982789632711206,1636.366705307372,39272.80092737693,0.7,118.44311737871914,131.02124217816345,0.0,0.0,54.50453996559801,0.0,116.22028018227147,25.422628417612916,0.0,0.0
209.0,0.0,28.378848854515184,47.37767209194916,0.2465083072728011,16.21239987690528,2.176131879066676,17.057596790035618,24.988750168595253,34.985750213553985,14.99175012363652,1661.3554554759673,39872.530931423214,0.7,108.80659395333382,131.14404204140527,0.0,0.0,55.977013850062306,0.0,116.24484015491983,25.4461966323,0.0,0.0
210.0,0.0,28.378848854515184,43.52304925166481,0.22785255496262194,16.4402524318679,2.0841923497675,17.06372876569611,24.996527529698362,34.99560153761793,14.997453521778798,1686.3519830056657,40472.44759213598,0.7,104.209617488375,131.21751170398602,0.0,0.0,56.857977041670395,0.0,116.25953408743598,25.460297208106677,0.0,0.0
211.0,0.0,28.378848854515184,41.684251503677785,0.21892664315610152,16.659179075024003,1.9952310820965626,17.0663570797754,24.99986109604285,34.99982405498761,14.99989813709809,1711.3518441017086,41072.444258441006,0.7,99.76155410482814,131.2895215266476,0.0,0.0,57.72143552195617,0.0,116.27393605196829,25.474117605908955,0.0,0.0
212.0,0.0,28.378848854515184,39.90501874820161,0.20821447922403657,16.86739355424804,1.8252743153285695,17.065480953447313,24.99874987982107,34.998416514440024,14.999083245202119,1736.3505939815298,41672.414255556716,0.7,91.26371576642848,131.4011677056532,0.0,0.0,59.0601673295172,0.0,116.29626528776942,25.495545163288355,0.0,0.0
213.0,0.0,28.378848854515184,36.50586784811727,0.19226910429066937,17.05966265853871,1.745662874913692,17.06110064632697,24.99319421031036,34.99137933305979,14.99500908756093,1761.34378819184,42272.250916604164,0.7,87.2831437456846,131.46859604051386,0.0,0.0,59.868689908730005,0.0,116.30975095474155,25.508486264605867,0.0,0.0
214.0,0.0,28.378848854515184,34.91363107929924,0.1846854294253283,17.24434808796404,1.6692618787837654,17.053217456393913,24.983195733775503,34.97871459611564,14.987676871435369,1786.3269839256157,42871.84761421478,0.7,83.46309393918827,131.53445109609024,0.0,0.0,60.65834754299958,0.0,116.32292196585682,25.52112541620653,0.0,0.0
215.0,0.0,28.378848854515184,33.38560308572493,0.17734018601572338,17.42168827397976,1.596113452826032,17.041833719607457,24.968757412980885,34.96042605644246,14.977088769519316,1811.2957413385966,43471.09779212632,0.7,79.8056726413016,131.5987123055354,0.0,0.0,61.428893618493035,0.0,116.33577420774586,25.53345867082322,0.0,0.0
216.0,0.0,28.378848854515184,31.92262642319462,0.17024647598627968,17.59193474996604,1.4745910016475283,17.026952809214485,24.949883526312554,34.936519133329234,14.963247919295874,1836.2456248649091,44069.89499675782,0.7,73.72955008237642,131.68664540077694,0.0,0.0,62.48328556083854,0.0,116.35336082679417,25.550335123386297,0.0,0.0
217.0,0.0,28.378848854515184,29.49216284869959,0.15833208249879963,17.75026683246484,1.423989632502748,17.008579134749905,24.926579666510463,34.907000910913254,14.946158422107672,1861.1722045314195,44668.132908754065,0.7,71.1994816251374,131.73986747884447,0.0,0.0,63.12146314477479,0.0,116.36400524240769,25.56054970611363,0.0,0.0
218.0,0.0,28.378848854515184,28.48012907661452,0.1365331769171761,17.886800009382014,1.3738770025764402,16.98671814073,24.898852739011215,34.871880136080875,14.925825341941557,1886.0710572704309,45265.70537449034,0.7,68.693850128822,131.7928487051625,0.0,0.0,63.756752713188924,0.0,116.3746014876713,25.570718063661307,0.0,0.0
219.0,0.0,28.378848854515184,27.4778699266508,0.13296720644749618,18.01976721582951,1.323909501266707,16.9613763050391,24.86671095990182,34.83116721587564,14.902254703928001,1910.9377682303327,45862.50643752798,0.7,66.19547506333535,131.84575724781274,0.0,0.0,64.39117074315158,0.0,116.38518319620135,25.580872471484273,0.0,0.0
220.0,0.0,28.378848854515184,26.478513136109992,0.12838074188576076,18.14814795771527,1.2741541537812224,16.93256113701003,24.830163853485104,34.784874214414465,14.875453492555742,1935.7679320838179,46458.43037001163,0.7,63.707707689061124,131.89856030741944,0.0,0.0,65.02432394249641,0.0,116.39574380812269,25.59100663460215,0.0,0.0
221.0,0.0,28.378848854515184,25.483399211040563,0.12380180302826223,18.27194976074353,1.1744657823232079,16.900281175198973,24.789222249457456,34.73301484931278,14.845429649602135,1960.5571543332753,47053.37170399861,0.7,58.723289116160394,131.97579857426481,0.0,0.0,65.95047587629088,0.0,116.41119146149177,25.60583049520764,0.0,0.0
222.0,0.0,28.378848854515184,23.489616903045906,0.1145910508342107,18.386540811577742,1.125727935007594,16.864545984855265,24.743898279699735,34.675604487619665,14.812192071779807,1985.3010526129751,47647.22526271141,0.7,56.286396750379694,132.02809960522936,0.0,0.0,66.57760932899016,0.0,116.42165166768467,25.61586830708778,0.0,0.0
223.0,0.0,28.378848854515184,22.514852352893726,0.11006686921569207,18.496607680793435,1.0774484551078563,16.825366155087032,24.69420537468235,34.612660141264314,14.775750608100392,2009.9952579876574,48239.88619170378,0.7,53.87242275539281,132.0801746770215,0.0,0.0,67.20203334072167,0.0,116.4320666820431,25.62586275202805,0.0,0.0
224.0,0.0,28.378848854515184,21.549254955524486,0.10557134680405353,18.60217902759749,1.0296827618475468,16.782753295723406,24.640158259485524,34.544200462015,14.736116056956051,2034.635416247143,48831.24998993143,0.7,51.484138092377336,132.13199667494894,0.0,0.0,67.82342278346617,0.0,116.44243108162858,25.635808626074038,0.0,0.0
225.0,0.0,28.378848854515184,20.593933100970663,0.10110940008188767,18.70328842767938,0.9824836325612989,16.736720033874278,24.58177294943592,34.47024573595216,14.693300162919673,2059.217189196579,49421.2125407179,0.7,49.124181628064946,132.18353977808962,0.0,0.0,68.44146804260023,0.0,116.45273970225672,25.645700973576627,0.0,0.0
226.0,0.0,28.378848854515184,19.649942342217,0.09668578393004111,18.79997421160942,0.9359011454921649,16.687280010188623,24.519066745360966,34.39081787745722,14.647315613264709,2083.73625594194,50009.670142606556,0.7,46.79505727460824,132.2347794872458,0.0,0.0,69.05587535208905,0.0,116.46298764408796,25.655535092557024,0.0,0.0
227.0,0.0,28.378848854515184,18.718284251138083,0.09230508814452655,18.892279299753948,0.8899826408749385,16.634447874812437,24.45205822846223,34.30594042271883,14.598176034205636,2108.188314170402,50596.51954008965,0.7,44.499132043746926,132.28569264394812,0.0,0.0,69.66636702236227,0.0,116.47317027542843,25.665306538354116,0.0,0.0
228.0,0.0,28.378848854515184,17.799905640155636,0.08797173478462858,18.980251034538576,0.8449852406879568,16.57823928304767,24.38076725480945,34.21563852275864,14.545895986860263,2132.5690814252116,51181.657954205075,0.7,42.24926203439784,132.28569264394812,0.0,0.0,70.23419941374131,0.0,116.614460461774,25.665306538354116,0.0,0.0
229.0,0.0,28.378848854515184,16.89994899957673,0.08371013423898516,19.06396116877756,0.8007660528198381,16.51867089071312,24.305214949456683,34.11993893597847,14.490490962934901,2156.874296374668,51764.983112992035,0.7,40.03830264099191,132.28569264394812,0.0,0.0,70.79774610442092,0.0,116.75468426398997,25.665306538354116,0.0,0.0
230.0,0.0,28.378848854515184,16.015556462597075,0.07950700855676439,19.143468177334324,0.7573633265214629,16.455760349209044,24.225423700182574,34.01887002023126,14.431977380133887,2181.0997200748507,52346.393281796416,0.7,37.868166326073144,132.28569264394812,0.0,0.0,71.35679645157617,0.0,116.89378926913822,25.665306538354116,0.0,0.0
231.0,0.0,28.378848854515184,15.147493024519086,0.07536622479567674,19.21883440213,0.6722378675874532,16.389526300286605,24.141417150856313,33.912461724417994,14.37037257729463,2205.241137225707,52925.78729341697,0.7,33.61189337937266,132.28569264394812,0.0,0.0,72.1456184691407,0.0,117.09006692350822,25.665306538354116,0.0,0.0
232.0,0.0,28.378848854515184,13.444965289765369,0.06720007808977616,19.286034480219776,0.6315417945289233,16.319988370523944,24.053220194431475,33.8007455796132,14.305694809249749,2229.2943574201386,53503.06457808333,0.7,31.577089726446165,132.28569264394812,0.0,0.0,72.6897629796728,0.0,117.22546300245554,25.665306538354116,0.0,0.0
233.0,0.0,28.378848854515184,12.631034594180305,0.0632726740835807,19.349307154303357,0.5917708083680273,16.2471671655104,23.96085896556969,33.68375468972161,14.237963241417773,2253.255216385708,54078.125193256994,0.7,29.588540418401365,132.28569264394812,0.0,0.0,73.22881293507116,0.0,117.35959143507777,25.665306538354116,0.0,0.0
234.0,0.0,28.378848854515184,11.835605548603638,0.05941970002600528,19.408726854329363,0.5557013029950282,16.171084263740635,23.8643608328964,33.56152372166877,14.167197944124025,2277.1195772186043,54650.869853246506,0.7,27.785065149751407,132.28569264394812,0.0,0.0,73.7474784292922,0.0,117.48864772957964,25.665306538354116,0.0,0.0
235.0,0.0,28.378848854515184,11.114206731393063,0.05591214562788515,19.46463899995725,0.5209883629603738,16.091762210220445,23.76375439089091,33.43408889512848,14.093419886653335,2300.883331609495,55221.19995862788,0.7,26.049418148018688,132.28569264394812,0.0,0.0,74.25867316922366,0.0,117.61584512296606,25.665306538354116,0.0,0.0
236.0,0.0,28.378848854515184,10.419939299925234,0.05252437419448087,19.51716337415173,0.48762831918209676,16.009224509786193,23.659069451413245,33.30148797179011,14.01665093103638,2324.5424010609086,55789.017625461805,0.7,24.38141595910484,132.28569264394812,0.0,0.0,74.76241736090284,0.0,117.74118864297907,25.665306538354116,0.0,0.0
237.0,0.0,28.378848854515184,9.752729889600875,0.04925710259286995,19.566420476744597,0.45561544249597913,15.92349562013983,23.550337034870267,33.163760244169005,13.93691382557153,2348.0927380957787,56354.22571429869,0.7,22.780772124798958,132.28569264394812,0.0,0.0,75.25874255546626,0.0,117.86468614029084,25.665306538354116,0.0,0.0
238.0,0.0,28.378848854515184,9.112463934029766,0.04611085463767091,19.612531331382268,0.4249421126611202,15.83460094460154,23.437589361023633,33.02094652396327,13.854232198083997,2371.5303274568023,56916.727858963255,0.7,21.24710563305601,132.28569264394812,0.0,0.0,75.74769071841736,0.0,117.98634805691542,25.665306538354116,0.0,0.0
239.0,0.0,28.378848854515184,8.498989045090577,0.043085969153402515,19.65561730053567,0.39559898104172503,15.742566824582191,23.3208598394424,32.87308912996037,13.768630548924426,2394.851187296245,57476.42849510988,0.7,19.779949052086252,132.28569264394812,0.0,0.0,76.22931333372009,0.0,118.10618720328588,25.665306538354116,0.0,0.0
240.0,0.0,28.378848854515184,7.912118266516577,0.04011249286563454,19.695729793401306,0.36757513366041644,15.6474205317778,23.200183059603035,32.72023187549718,13.680134243708892,2418.051370355848,58033.232888540355,0.7,18.37875668302082,132.28569264394812,0.0,0.0,76.70367050584638,0.0,118.2242185348225,25.665306538354116,0.0,0.0
241.0,0.0,28.378848854515184,7.35163333491656,0.03734429204058966,19.733074085441896,0.3408582422943573,15.549190260088356,23.07559478063983,32.56242005547712,13.588769505802542,2441.126965136488,58587.04716327571,0.7,17.042912114717865,132.28569264394812,0.0,0.0,77.17083012767323,0.0,118.34045894488565,25.665306538354116,0.0,0.0
242.0,0.0,28.378848854515184,6.817287701653056,0.034695066320312766,19.76776915176221,0.3419297523955352,15.447905117263332,22.94713192074867,32.399700432948315,13.494563408549025,2464.0740970572365,59137.77832937367,0.7,17.09648761977676,132.28569264394812,0.0,0.0,77.48495597103474,0.0,118.41862091595024,25.665306538354116,0.0,0.0
243.0,0.0,28.378848854515184,6.838718363868846,0.03480097772723602,19.802570129489446,0.31560379863443494,15.343595116276473,22.814832546247406,32.232121225246715,13.397543867248098,2486.888929603484,59685.33431048362,0.7,15.780189931721747,132.28569264394812,0.0,0.0,77.94996265654024,0.0,118.5343256243193,25.665306538354116,0.0,0.0
244.0,0.0,28.378848854515184,6.312191399859996,0.03218126118103225,19.83475139067048,0.2903301738555586,15.23629116643226,22.67873586029595,32.059732089708206,13.297739630883697,2509.56766546378,60229.62397113072,0.7,14.516508692777931,132.28569264394812,0.0,0.0,78.40917405077904,0.0,118.64858832656923,25.665306538354116,0.0,0.0
245.0,0.0,28.378848854515184,5.806711138841501,0.029657124832227006,19.864408515502706,0.2660276509294506,15.126025064206834,22.538882191279555,31.882584108954106,13.195180273605006,2532.10654765506,60770.55714372144,0.7,13.30138254647253,132.06076272920095,0.0,0.0,78.86303748047304,0.0,118.76152032821354,25.665306538354116,0.0,0.0
246.0,0.0,28.378848854515184,5.320653026626321,0.027221482208487767,19.891629997711195,0.24350450485087458,15.012829483826032,22.395312980858645,31.700729775754283,13.089896185963006,2554.5018606359185,61308.04465526204,0.7,12.175225242543728,131.4371011496514,0.0,0.0,79.30710168646529,0.0,118.87201405024597,25.665306538354116,0.0,0.0
247.0,0.0,28.378848854515184,4.870182844164125,0.022104426591889745,19.913734424303087,0.22203723201068798,14.896737967583277,22.24807077168874,31.514222977472407,12.981918565905078,2576.749931407607,61841.998353782576,0.7,11.101861600534399,130.88785382927705,0.0,0.0,79.74535108258293,0.0,118.98106090946602,25.665306538354116,0.0,0.0
248.0,0.0,28.378848854515184,4.440830305875324,0.020184446651788587,19.933918870954876,0.1999305584339017,14.777784915900295,22.097199194814173,31.323118980097952,12.871279409530395,2598.847130602421,62372.33113445811,0.7,9.996527921695085,129.77900281269092,0.0,0.0,80.18712172877287,0.0,119.09098393934214,25.665306538354116,0.0,0.0
249.0,0.0,28.378848854515184,3.9986893606873273,0.018201587999453806,19.95212045895433,0.18027259120253616,14.65600557713351,21.942742956739238,31.127474411869702,12.758011501608774,2620.7898735591602,62898.95696541984,0.7,9.013629560126809,128.77930744267414,0.0,0.0,80.6154070802137,0.0,119.19755150757683,25.665306538354116,0.0,0.0
250.0,0.0,28.378848854515184,3.6055232211680606,0.016433464076669565,19.968553923031,0.16123612721787445,14.531436037129218,21.78474782618072,30.92734724649558,12.64214840586586,2642.574621385341,63421.79091324818,0.7,8.061806360893723,127.4987067888903,0.0,0.0,81.04026974502452,0.0,119.30326743008102,25.665306538354116,0.0,0.0
